name status status satpart satpart
/QF_BV/Sage2/bench_10308.smt2 UNSAT UNSAT 4939 3834
/QF_BV/Sage2/bench_10312.smt2 UNSAT UNSAT 225537 1032458
/QF_BV/Sage2/bench_10313.smt2 UNSAT UNSAT 6074 1768
/QF_BV/Sage2/bench_10314.smt2 UNSAT UNSAT 492 116
/QF_BV/Sage2/bench_10315.smt2 UNSAT UNSAT 11965 1126
/QF_BV/Sage2/bench_10316.smt2 UNSAT UNSAT 617495 373878
/QF_BV/Sage2/bench_10317.smt2 UNSAT UNSAT 269 14
/QF_BV/Sage2/bench_10319.smt2 UNSAT UNSAT 618 180
/QF_BV/Sage2/bench_1031.smt2 UNSAT UNSAT 3272 14963
/QF_BV/Sage2/bench_10320.smt2 UNSAT UNSAT 2073 12280
/QF_BV/Sage2/bench_10323.smt2 UNSAT UNSAT 645 529
/QF_BV/Sage2/bench_10324.smt2 UNSAT UNSAT 750 232
/QF_BV/Sage2/bench_10327.smt2 UNSAT UNSAT 617 137
/QF_BV/Sage2/bench_10328.smt2 UNKNOWN UNKNOWN 1195930 1199720
/QF_BV/Sage2/bench_10333.smt2 UNSAT UNSAT 617 168
/QF_BV/Sage2/bench_10336.smt2 UNSAT UNSAT 2129 130
/QF_BV/Sage2/bench_10339.smt2 UNSAT UNSAT 38618 93676
/QF_BV/Sage2/bench_1033.smt2 UNSAT UNSAT 179 10
/QF_BV/Sage2/bench_10357.smt2 UNSAT UNSAT 1890 342
/QF_BV/Sage2/bench_1035.smt2 UNSAT UNSAT 50430 6291
/QF_BV/Sage2/bench_10361.smt2 UNSAT UNSAT 834480 566800
/QF_BV/Sage2/bench_10367.smt2 UNSAT UNSAT 388 11
/QF_BV/Sage2/bench_10382.smt2 UNSAT UNSAT 2271 301
/QF_BV/Sage2/bench_10383.smt2 UNSAT UNSAT 7008 12590
/QF_BV/Sage2/bench_10386.smt2 UNSAT UNSAT 7313 11850
/QF_BV/Sage2/bench_10389.smt2 UNSAT UNSAT 3031 12461
/QF_BV/Sage2/bench_10390.smt2 UNSAT UNSAT 313 20
